,Link,Name
10037,https://www.drugs.com/insulin-lispro.html,Insulin Lispro
10038,https://www.drugs.com/mtm/insulin-lispro-and-insulin-lispro-protamine.html,Insulin lispro and insulin lispro protamine
10039,https://www.drugs.com/pro/insulin-lispro-mix-75-25-kwikpen.html,Insulin Lispro Mix 75/25 Kwikpen
10040,https://www.drugs.com/ppa/insulin-lispro-protamine-and-insulin-lispro.html,Insulin Lispro Protamine and Insulin Lispro
10041,https://www.drugs.com/cdi/insulin-lispro-protamine-and-insulin-lispro-pens.html,Insulin Lispro Protamine and Insulin Lispro (Pens)
10042,https://www.drugs.com/cons/insulin-lispro-protamine-and-insulin-lispro-subcutaneous.html,Insulin lispro protamine and insulin lispro Subcutaneous
10043,https://www.drugs.com/cdi/insulin-lispro-protamine-and-insulin-lispro-vials.html,Insulin Lispro Protamine and Insulin Lispro (Vials)
10044,https://www.drugs.com/cons/insulin-lispro-subcutaneous.html,Insulin lispro Subcutaneous
10045,https://www.drugs.com/cdi/insulin-lispro-u-100-cartridges-and-pens.html,Insulin Lispro (U-100) Cartridges and Pens
10046,https://www.drugs.com/cdi/insulin-lispro-u-100-vials.html,Insulin Lispro (U-100) Vials
10047,https://www.drugs.com/cdi/insulin-lispro-u-200-pens.html,Insulin Lispro (U-200) Pens
10048,https://www.drugs.com/ppa/insulin-nph.html,Insulin NPH
10049,https://www.drugs.com/cdi/insulin-nph-innolets-pens-and-penfill-cartridges.html,"Insulin NPH (InnoLets, Pens, and PenFill Cartridges)"
10050,https://www.drugs.com/ppa/insulin-nph-and-insulin-regular.html,Insulin NPH and Insulin Regular
10051,https://www.drugs.com/cdi/insulin-nph-and-insulin-regular-innolets-pens-and-penfills.html,"Insulin NPH and Insulin Regular (InnoLets, Pens, and PenFills)"
10052,https://www.drugs.com/cdi/insulin-nph-and-insulin-regular-vials.html,Insulin NPH and Insulin Regular (Vials)
10053,https://www.drugs.com/cdi/insulin-nph-vials.html,Insulin NPH (Vials)
10054,https://www.drugs.com/cdi/insulin-oral-inhalation.html,Insulin (Oral Inhalation)
10055,https://www.drugs.com/cons/insulin-parenteral.html,Insulin Parenteral
10056,https://www.drugs.com/mtm/insulin-regular.html,Insulin regular
10057,https://www.drugs.com/mtm/insulin-regular-concentrated-u-500.html,"Insulin regular, concentrated U-500"
10058,https://www.drugs.com/cdi/insulin-regular-iv-infusion.html,Insulin Regular IV Infusion
10059,https://www.drugs.com/cdi/insulin-regular-u-100-cartridges-prefilled-pens.html,Insulin Regular (U-100) Cartridges & Prefilled Pens
10060,https://www.drugs.com/cdi/insulin-regular-u-100-vials.html,Insulin Regular (U-100) Vials
10061,https://www.drugs.com/cdi/insulin-regular-u-500-prefilled-pens.html,Insulin Regular (U-500) Prefilled Pens
10062,https://www.drugs.com/cdi/insulin-regular-u-500-vials.html,Insulin Regular (U-500) Vials
10063,https://www.drugs.com/cons/intal.html,Intal
10064,https://www.drugs.com/cons/intal-inhaler.html,Intal Inhaler
10065,https://www.drugs.com/pro/intal-nebulizer-solution.html,Intal Nebulizer Solution
10066,https://www.drugs.com/pro/integra-f.html,Integra F
10067,https://www.drugs.com/cdi/integra-ferrous-fumarate-polysaccharide-iron-complex-vitamin-c-and-vitamin-b3.html,"Integra (Ferrous Fumarate, Polysaccharide Iron Complex, Vitamin C, and Vitamin B3)"
10068,https://www.drugs.com/cdi/integra-iron-folic-acid-vitamin-c-and-vitamin-b3.html,"Integra (Iron, Folic Acid, Vitamin C, and Vitamin B3)"
10069,https://www.drugs.com/cdi/integra-plus.html,Integra Plus
10070,https://www.drugs.com/integrilin.html,Integrilin
10071,https://www.drugs.com/intelence.html,Intelence
10072,https://www.drugs.com/pro/interceptor-flavor-tabs.html,Interceptor Flavor Tabs
10073,https://www.drugs.com/monograph/interferon-alfa.html,Interferon Alfa
10074,https://www.drugs.com/cdi/interferon-alfa-2a.html,Interferon Alfa-2a
10075,https://www.drugs.com/mtm/interferon-alfa-2b.html,Interferon alfa-2b
10076,https://www.drugs.com/cons/interferon-alfa-2b-injection.html,Interferon alfa-2b Injection
10077,https://www.drugs.com/cdi/interferon-alfa-2b-injection-solution.html,Interferon Alfa-2b Injection Solution
10078,https://www.drugs.com/cdi/interferon-alfa-2b-powder-for-injection.html,Interferon Alfa-2b Powder for Injection
10079,https://www.drugs.com/cdi/interferon-alfa-2b-prefilled-pens.html,Interferon Alfa-2b Prefilled Pens
10080,https://www.drugs.com/mtm/interferon-alfa-n3.html,Interferon alfa-n3
10081,https://www.drugs.com/monograph/interferon-beta.html,Interferon Beta
10082,https://www.drugs.com/mtm/interferon-beta-1a.html,Interferon beta-1a
10083,https://www.drugs.com/cdi/interferon-beta-1a-autoinjector-and-prefilled-syringes-avonex.html,Interferon Beta-1a Autoinjector and Prefilled Syringes (Avonex)
10084,https://www.drugs.com/cdi/interferon-beta-1a-autoinjector-and-prefilled-syringes-rebif.html,Interferon Beta-1a Autoinjector and Prefilled Syringes (Rebif)
10085,https://www.drugs.com/cons/interferon-beta-1a-intramuscular-subcutaneous-injection.html,"Interferon beta-1a Intramuscular, Subcutaneous, Injection"
10086,https://www.drugs.com/cdi/interferon-beta-1a-vials-avonex.html,Interferon Beta-1a Vials (Avonex)
10087,https://www.drugs.com/mtm/interferon-beta-1b.html,Interferon beta-1b
10088,https://www.drugs.com/cons/interferon-beta-1b-subcutaneous.html,Interferon beta-1b Subcutaneous
10089,https://www.drugs.com/monograph/interferon-gamma.html,Interferon Gamma
10090,https://www.drugs.com/mtm/interferon-gamma-1b.html,Interferon gamma-1b
10091,https://www.drugs.com/cons/interferon-gamma-1b-injection-subcutaneous.html,"Interferon gamma-1b Injection, Subcutaneous"
10092,https://www.drugs.com/intermezzo.html,Intermezzo
10093,https://www.drugs.com/pro/intersol.html,Intersol
10094,https://www.drugs.com/cdi/intestinex.html,Intestinex
10095,https://www.drugs.com/cdi/intralipid.html,Intralipid
10096,https://www.drugs.com/intrarosa.html,Intrarosa
10097,https://www.drugs.com/cdi/intravenous-iv-fluids.html,Intravenous (IV) Fluids
10098,https://www.drugs.com/mtm/intron-a.html,Intron A
10099,https://www.drugs.com/cdi/intron-a-interferon-alfa-2b-injection-solution.html,Intron-A (Interferon Alfa-2b Injection Solution)
10100,https://www.drugs.com/cdi/intron-a-interferon-alfa-2b-powder-for-injection.html,Intron-A (Interferon Alfa-2b Powder for Injection)
10101,https://www.drugs.com/pro/intropaste.html,Intropaste
10102,https://www.drugs.com/cons/introvale.html,Introvale
10103,https://www.drugs.com/mtm/introvale-extended-cycle.html,Introvale extended-cycle
10104,https://www.drugs.com/intuniv.html,Intuniv
10105,https://www.drugs.com/pro/inu-600-ezs.html,INU 600-EZS
10106,https://www.drugs.com/cons/inulin-intravenous.html,Inulin Intravenous
10107,https://www.drugs.com/mtm/invanz.html,Invanz
10108,https://www.drugs.com/invega.html,Invega
10109,https://www.drugs.com/invega-sustenna.html,Invega Sustenna
10110,https://www.drugs.com/cdi/invega-trinza.html,Invega Trinza
10111,https://www.drugs.com/mtm/invega-trinza-injection.html,Invega Trinza injection
10112,https://www.drugs.com/cdi/inveltys.html,Inveltys
10113,https://www.drugs.com/mtm/inveltys-ophthalmic.html,Inveltys ophthalmic
10114,https://www.drugs.com/pro/inversine.html,Inversine
10115,https://www.drugs.com/invirase.html,Invirase
10116,https://www.drugs.com/invokamet.html,Invokamet
10117,https://www.drugs.com/mtm/invokamet-xr.html,Invokamet XR
10118,https://www.drugs.com/invokana.html,Invokana
10119,https://www.drugs.com/mtm/iobenguane-i-123.html,Iobenguane I-123
10120,https://www.drugs.com/cons/iobenguane-i-123-intravenous.html,Iobenguane i 123 Intravenous
10121,https://www.drugs.com/mtm/iobenguane-i-131.html,Iobenguane I-131
10122,https://www.drugs.com/cons/iobenguane-i-131-intravenous.html,Iobenguane i 131 Intravenous
10123,https://www.drugs.com/pro/iobenguane-sulfate-i-131.html,Iobenguane sulfate I 131
10124,https://www.drugs.com/cons/iodex-topical.html,Iodex Topical
10125,https://www.drugs.com/cdi/iodinated-i-131-albumin.html,Iodinated I 131 Albumin
10126,https://www.drugs.com/monograph/iodine.html,Iodine
10127,https://www.drugs.com/cons/iodine-and-potassium-iodide-strong-iodine.html,Iodine and potassium iodide (strong iodine)
10128,https://www.drugs.com/cons/iodine-topical.html,Iodine Topical
10129,https://www.drugs.com/cdi/iodipamide-meglumine.html,Iodipamide Meglumine
10130,https://www.drugs.com/mtm/iodixanol.html,Iodixanol
10131,https://www.drugs.com/cons/iodixanol-injection.html,Iodixanol Injection
10132,https://www.drugs.com/cdi/iodoflex.html,Iodoflex
10133,https://www.drugs.com/cons/iodoflex-topical.html,Iodoflex Topical
10134,https://www.drugs.com/cdi/iodopen.html,Iodopen
10135,https://www.drugs.com/pro/iodopen-sodium-iodide-injection.html,Iodopen Sodium Iodide Injection
10136,https://www.drugs.com/cdi/iodoquinol.html,Iodoquinol
10137,https://www.drugs.com/cdi/iodoquinol-and-hydrocortisone-cream.html,Iodoquinol and Hydrocortisone Cream
10138,https://www.drugs.com/cdi/iodoquinol-and-hydrocortisone-gel.html,Iodoquinol and Hydrocortisone Gel
10139,https://www.drugs.com/monograph/,Iodoquinol (Topical)
10140,https://www.drugs.com/pro/iodoshield-active.html,Iodoshield Active
10141,https://www.drugs.com/cdi/iodosorb.html,Iodosorb
10142,https://www.drugs.com/cons/iodosorb-topical.html,Iodosorb Topical
10143,https://www.drugs.com/cons/iodotope.html,Iodotope
10144,https://www.drugs.com/mtm/ioflupane-i-123.html,Ioflupane I-123
10145,https://www.drugs.com/cons/ioflupane-i-123-intravenous.html,Ioflupane i 123 Intravenous
10146,https://www.drugs.com/cdi/iohexol.html,Iohexol
10147,https://www.drugs.com/cons/iohexol-injection-oral-rectal.html,"Iohexol Injection, Oral, Rectal"
10148,https://www.drugs.com/cons/ionamin.html,Ionamin
10149,https://www.drugs.com/cdi/ionil-plus.html,Ionil Plus
10150,https://www.drugs.com/cons/ionil-plus-topical.html,Ionil Plus Topical
10151,https://www.drugs.com/mtm/ionil-t.html,Ionil T
10152,https://www.drugs.com/cons/ionil-topical.html,Ionil Topical
10153,https://www.drugs.com/cons/ionil-t-plus-topical.html,Ionil-T Plus Topical
10154,https://www.drugs.com/pro/ionite-apf-foam.html,Ionite APF Foam
10155,https://www.drugs.com/pro/ionite-apf-gel.html,Ionite APF Gel
10156,https://www.drugs.com/pro/ionite-h.html,Ionite H
10157,https://www.drugs.com/pro/ionite-r.html,Ionite R
10158,https://www.drugs.com/pro/ionosol.html,Ionosol
10159,https://www.drugs.com/pro/ionosol-and-dextrose.html,Ionosol and Dextrose
10160,https://www.drugs.com/pro/ionosol-mb.html,Ionosol MB
10161,https://www.drugs.com/ionsys.html,Ionsys
10162,https://www.drugs.com/mtm/iopamidol.html,Iopamidol
10163,https://www.drugs.com/cons/iopamidol-injection.html,Iopamidol Injection
10164,https://www.drugs.com/mtm/iophen-c-nr.html,Iophen-C NR
10165,https://www.drugs.com/mtm/iopidine.html,Iopidine
10166,https://www.drugs.com/cdi/iopromide.html,Iopromide
10167,https://www.drugs.com/cons/iopromide-injection.html,Iopromide Injection
10168,https://www.drugs.com/mtm/iosat.html,IOSAT
10169,https://www.drugs.com/cdi/iothalamate-meglumine.html,Iothalamate Meglumine
10170,https://www.drugs.com/mtm/ioversol.html,Ioversol
10171,https://www.drugs.com/cons/ioversol-injection.html,Ioversol Injection
10172,https://www.drugs.com/cdi/ioxaglate-meglumine-and-ioxaglate-sodium.html,Ioxaglate Meglumine and Ioxaglate Sodium
10173,https://www.drugs.com/cons/ipecac-syrup.html,Ipecac syrup
10174,https://www.drugs.com/mtm/ipilimumab.html,Ipilimumab
10175,https://www.drugs.com/cons/ipilimumab-intravenous.html,Ipilimumab Intravenous
10176,https://www.drugs.com/iplex.html,IPlex
10177,https://www.drugs.com/mtm/ipm-wound-topical.html,IPM Wound topical
10178,https://www.drugs.com/mtm/ipol.html,Ipol
10179,https://www.drugs.com/pro/ipratropium.html,Ipratropium
10180,https://www.drugs.com/pro/ipratropium-and-albuterol.html,Ipratropium and Albuterol
10181,https://www.drugs.com/cons/ipratropium-and-albuterol-inhalation-oral-nebulization.html,"Ipratropium and albuterol Inhalation, oral/nebulization"
10182,https://www.drugs.com/cdi/ipratropium-and-albuterol-inhalation-solution.html,Ipratropium and Albuterol Inhalation Solution
10183,https://www.drugs.com/cdi/ipratropium-and-albuterol-inhalation-spray.html,Ipratropium and Albuterol Inhalation Spray
10184,https://www.drugs.com/cons/ipratropium-bromide-nebuamp.html,Ipratropium Bromide Nebuamp
10185,https://www.drugs.com/monograph/,Ipratropium (EENT)
10186,https://www.drugs.com/mtm/ipratropium-inhalation.html,Ipratropium inhalation
10187,https://www.drugs.com/cdi/ipratropium-inhalation-aerosol.html,Ipratropium Inhalation Aerosol
10188,https://www.drugs.com/cons/ipratropium-inhalation-oral-nebulization.html,"Ipratropium Inhalation, oral/nebulization"
10189,https://www.drugs.com/cdi/ipratropium-inhalation-solution.html,Ipratropium Inhalation Solution
10190,https://www.drugs.com/mtm/ipratropium-nasal.html,Ipratropium nasal
10191,https://www.drugs.com/pro/ipratropium-nasal-0-03.html,Ipratropium Nasal 0.03
10192,https://www.drugs.com/pro/ipratropium-nasal-0-06.html,Ipratropium Nasal 0.06
10193,https://www.drugs.com/ppa/ipratropium-oral-inhalation.html,Ipratropium (Oral Inhalation)
10194,https://www.drugs.com/monograph/,"Ipratropium (Systemic, Oral Inhalation)"
10195,https://www.drugs.com/cons/ipratrovent-sterules.html,Ipratrovent Sterules
10196,https://www.drugs.com/cons/i-prin.html,I-Prin
10197,https://www.drugs.com/mtm/iprivask.html,Iprivask
10198,https://www.drugs.com/mtm/irbesartan.html,Irbesartan
10199,https://www.drugs.com/cdi/irbesartan-and-hydrochlorothiazide.html,Irbesartan and Hydrochlorothiazide
10200,https://www.drugs.com/mtm/irenka.html,Irenka
10201,https://www.drugs.com/iressa.html,Iressa
10202,https://www.drugs.com/cons/iressa-oral.html,Iressa Oral
10203,https://www.drugs.com/mtm/irinotecan.html,Irinotecan
10204,https://www.drugs.com/cdi/irinotecan-conventional.html,Irinotecan (Conventional)
10205,https://www.drugs.com/cons/irinotecan-intravenous.html,Irinotecan Intravenous
10206,https://www.drugs.com/mtm/irinotecan-liposomal.html,Irinotecan liposomal
10207,https://www.drugs.com/cons/irinotecan-liposome-intravenous.html,Irinotecan liposome Intravenous
10208,https://www.drugs.com/cdi/irofol.html,Irofol
10209,https://www.drugs.com/cdi/iron-100-c.html,Iron 100/C
10210,https://www.drugs.com/cdi/iron-150.html,Iron-150
10211,https://www.drugs.com/cdi/iron-21-7.html,Iron 21/7
10212,https://www.drugs.com/cdi/iron-c.html,Iron-C
10213,https://www.drugs.com/cdi/iron-chewable-tablets.html,Iron Chewable Tablets
10214,https://www.drugs.com/mtm/iron-chews.html,Iron Chews
10215,https://www.drugs.com/cdi/iron-chews-pediatric.html,Iron Chews Pediatric
10216,https://www.drugs.com/cdi/iron-complex.html,Iron Complex
10217,https://www.drugs.com/mtm/iron-dextran.html,Iron dextran
10218,https://www.drugs.com/cdi/iron-dextran-complex.html,Iron Dextran Complex
10219,https://www.drugs.com/cons/iron-dextran-injection.html,Iron dextran Injection
10220,https://www.drugs.com/cdi/iron-and-docusate.html,Iron and Docusate
10221,https://www.drugs.com/cdi/iron-and-folic-acid.html,Iron and Folic Acid
10222,https://www.drugs.com/cdi/iron-folic-acid-cyanocobalamin-vitamin-c-docusate.html,Iron/Folic Acid/Cyanocobalamin/Vitamin C/Docusate
10223,https://www.drugs.com/cdi/iron-folic-acid-and-docusate.html,"Iron, Folic Acid, and Docusate"
10224,https://www.drugs.com/cdi/iron-folic-acid-vitamin-c-vitamin-b12.html,Iron/Folic Acid/Vitamin C/Vitamin B12
10225,https://www.drugs.com/cdi/iron-folic-acid-vitamin-c-and-vitamin-b3.html,"Iron, Folic Acid, Vitamin C, and Vitamin B3"
10226,https://www.drugs.com/pro/iron-hydrogenated-dextran.html,Iron Hydrogenated Dextran
10227,https://www.drugs.com/cdi/iron-l-methylfolate-vitamin-b12-vitamin-c.html,Iron/L-Methylfolate/Vitamin B12/Vitamin C
10228,https://www.drugs.com/mtm/iron-polysaccharide.html,Iron polysaccharide
10229,https://www.drugs.com/monograph/iron-preparations-oral.html,"Iron Preparations, Oral"
10230,https://www.drugs.com/cdi/iron-succinic-acid-vitamin-c-folic-acid-and-vitamin-b12.html,"Iron, Succinic Acid, Vitamin C, Folic Acid, and Vitamin B12"
10231,https://www.drugs.com/cdi/iron-succinic-acid-vitamin-c-vitamin-b12-desiccated-stomach-substance.html,"Iron, Succinic Acid, Vitamin C, Vitamin B12, & Desiccated Stomach Substance"
10232,https://www.drugs.com/cdi/iron-sucrose.html,Iron Sucrose
10233,https://www.drugs.com/mtm/iron-sucrose-injection.html,Iron sucrose injection
10234,https://www.drugs.com/cons/iron-sucrose-intravenous.html,Iron sucrose Intravenous
10235,https://www.drugs.com/cons/iron-supplement-oral-parenteral.html,"Iron supplement Oral, Parenteral"
10236,https://www.drugs.com/cdi/iron-suspension.html,Iron Suspension
10237,https://www.drugs.com/cdi/iron-tablets-and-capsules.html,Iron Tablets and Capsules
10238,https://www.drugs.com/cdi/iron-up.html,Iron Up
10239,https://www.drugs.com/cdi/iron-and-vitamin-c.html,Iron and Vitamin C
10240,https://www.drugs.com/cdi/iron-vitamin-c-and-folic-acid-controlled-release-tablets.html,"Iron, Vitamin C, and Folic Acid Controlled-Release Tablets"
10241,https://www.drugs.com/cdi/irospan-24-6.html,Irospan 24/6
10242,https://www.drugs.com/mtm/irritation-redness-relief.html,Irritation & Redness Relief
10243,https://www.drugs.com/mtm/isatuximab.html,Isatuximab
10244,https://www.drugs.com/monograph/isatuximab-irfc.html,Isatuximab-irfc
10245,https://www.drugs.com/mtm/isavuconazonium.html,Isavuconazonium
10246,https://www.drugs.com/cons/isavuconazonium-intravenous.html,Isavuconazonium Intravenous
10247,https://www.drugs.com/ppa/isavuconazonium-sulfate.html,Isavuconazonium Sulfate
10248,https://www.drugs.com/cdi/isavuconazonium-sulfate-capsules.html,Isavuconazonium Sulfate Capsules
10249,https://www.drugs.com/cdi/isavuconazonium-sulfate-injection.html,Isavuconazonium Sulfate Injection
10250,https://www.drugs.com/isentress.html,Isentress
10251,https://www.drugs.com/mtm/isentress-hd.html,Isentress HD
10252,https://www.drugs.com/cdi/isentress-raltegravir-chewable-tablets.html,Isentress (Raltegravir Chewable Tablets)
10253,https://www.drugs.com/cdi/isentress-raltegravir-powder-for-oral-suspension.html,Isentress (Raltegravir Powder for Oral Suspension)
10254,https://www.drugs.com/cdi/isentress-raltegravir-tablets.html,Isentress (Raltegravir Tablets)
10255,https://www.drugs.com/mtm/isibloom.html,Isibloom
10256,https://www.drugs.com/cons/ismelin.html,Ismelin
10257,https://www.drugs.com/cdi/ismo.html,ISMO
10258,https://www.drugs.com/pro/ismotic.html,Ismotic
10259,https://www.drugs.com/pro/isocaine.html,Isocaine
10260,https://www.drugs.com/mtm/isocarboxazid.html,Isocarboxazid
10261,https://www.drugs.com/cons/isochron.html,Isochron
10262,https://www.drugs.com/cons/isodettes-sore-throat.html,Isodettes Sore Throat
10263,https://www.drugs.com/cons/isoditrate.html,IsoDitrate
10264,https://www.drugs.com/cdi/isoflurane.html,Isoflurane
10265,https://www.drugs.com/pro/isoflurane-veterinary.html,Isoflurane Veterinary
10266,https://www.drugs.com/pro/isolyte-h.html,Isolyte H
10267,https://www.drugs.com/pro/isolyte-m-in-dextrose.html,Isolyte M in Dextrose
10268,https://www.drugs.com/pro/isolyte-p-in-dextrose.html,Isolyte P in Dextrose
10269,https://www.drugs.com/pro/isolyte-s.html,Isolyte S
10270,https://www.drugs.com/pro/isolyte-s-ph-7-4.html,Isolyte S pH 7.4
10271,https://www.drugs.com/pro/isometheptene-caffeine-and-acetaminophen-tablets.html,"Isometheptene, Caffeine, and Acetaminophen Tablets"
10272,https://www.drugs.com/pro/isometheptene-dichloralphenazone-and-acetaminophen-capsules.html,"Isometheptene, Dichloralphenazone and Acetaminophen Capsules"
10273,https://www.drugs.com/mtm/isonarif.html,IsonaRif
10274,https://www.drugs.com/mtm/isoniazid.html,Isoniazid
10275,https://www.drugs.com/cdi/isoniazid-injection.html,Isoniazid Injection
10276,https://www.drugs.com/cons/isoniazid-oral-intramuscular.html,"Isoniazid Oral, Intramuscular"
10277,https://www.drugs.com/cdi/isoniazid-oral-solution.html,Isoniazid Oral Solution
10278,https://www.drugs.com/mtm/isoniazid-pyrazinamide-and-rifampin.html,"Isoniazid, pyrazinamide, and rifampin"
10279,https://www.drugs.com/mtm/isoniazid-and-rifampin.html,Isoniazid and rifampin
10280,https://www.drugs.com/pro/isoniazid-solution.html,Isoniazid Solution
10281,https://www.drugs.com/pro/isoniazid-syrup.html,Isoniazid Syrup
10282,https://www.drugs.com/cdi/isoniazid-tablets.html,Isoniazid Tablets
10283,https://www.drugs.com/pro/isoplate.html,Isoplate
10284,https://www.drugs.com/pro/isopropyl-alcohol.html,Isopropyl Alcohol
10285,https://www.drugs.com/pro/isopropyl-alcohol-swabs.html,Isopropyl Alcohol Swabs
10286,https://www.drugs.com/mtm/isopropyl-alcohol-topical.html,Isopropyl alcohol topical
10287,https://www.drugs.com/cdi/isoproterenol.html,Isoproterenol
10288,https://www.drugs.com/mtm/isoproterenol-injection.html,Isoproterenol injection
10289,https://www.drugs.com/cdi/isoptin-sr.html,Isoptin SR
10290,https://www.drugs.com/mtm/isopto-atropine.html,Isopto Atropine
10291,https://www.drugs.com/cons/isopto-atropine-ophthalmic.html,Isopto Atropine Ophthalmic
10292,https://www.drugs.com/pro/isopto-atropine-ophthalmic-solution.html,Isopto Atropine Ophthalmic Solution
10293,https://www.drugs.com/mtm/isopto-carbachol.html,Isopto Carbachol
10294,https://www.drugs.com/pro/isopto-carbachol-ophthalmic-solution.html,Isopto Carbachol Ophthalmic Solution
10295,https://www.drugs.com/cdi/isopto-carpine.html,Isopto Carpine
10296,https://www.drugs.com/pro/isopto-carpine-ophthalmic-solution.html,Isopto Carpine Ophthalmic Solution
10297,https://www.drugs.com/pro/isopto-cetamide.html,Isopto Cetamide
10298,https://www.drugs.com/cons/isopto-eserine.html,Isopto Eserine
10299,https://www.drugs.com/cons/isopto-fenicol.html,Isopto Fenicol
10300,https://www.drugs.com/mtm/isopto-homatropine.html,Isopto Homatropine
10301,https://www.drugs.com/pro/isopto-homatropine-ophthalmic-solution.html,Isopto Homatropine Ophthalmic Solution
10302,https://www.drugs.com/cons/isopto-hyoscine.html,Isopto Hyoscine
10303,https://www.drugs.com/pro/isopto-hyoscine-ophthalmic-solution.html,Isopto Hyoscine Ophthalmic Solution
10304,https://www.drugs.com/mtm/isopto-tears.html,Isopto Tears
10305,https://www.drugs.com/cons/isordil.html,Isordil
10306,https://www.drugs.com/cdi/isordil-titradose.html,Isordil Titradose
10307,https://www.drugs.com/isosorbide_mononitrate.html,Isosorbide
10308,https://www.drugs.com/mtm/isosorbide-dinitrate.html,Isosorbide dinitrate
10309,https://www.drugs.com/cdi/isosorbide-dinitrate-extended-release-capsules-and-tablets.html,Isosorbide Dinitrate Extended-Release Capsules and Tablets
10310,https://www.drugs.com/cdi/isosorbide-dinitrate-and-hydralazine.html,Isosorbide Dinitrate and Hydralazine
10311,https://www.drugs.com/cons/isosorbide-dinitrate-oral-sublingual.html,"Isosorbide dinitrate Oral, Sublingual"
10312,https://www.drugs.com/cdi/isosorbide-dinitrate-tablets.html,Isosorbide Dinitrate Tablets
10313,https://www.drugs.com/cons/isosorbide-mononitrate.html,Isosorbide mononitrate
10314,https://www.drugs.com/pro/isosorbide-mononitrate-extended-release.html,Isosorbide Mononitrate Extended Release
10315,https://www.drugs.com/cdi/isosorbide-mononitrate-extended-release-tablets.html,Isosorbide Mononitrate Extended-Release Tablets
10316,https://www.drugs.com/cdi/isosorbide-mononitrate-tablets.html,Isosorbide Mononitrate Tablets
10317,https://www.drugs.com/cdi/isosorbide-solution-diuretic.html,Isosorbide Solution (Diuretic)
10318,https://www.drugs.com/cdi/isosulfan-blue.html,Isosulfan Blue
10319,https://www.drugs.com/pro/isosulfan-blue-injection.html,Isosulfan Blue Injection
10320,https://www.drugs.com/cons/isosulfan-blue-subcutaneous.html,Isosulfan blue Subcutaneous
10321,https://www.drugs.com/mtm/isotretinoin.html,Isotretinoin
10322,https://www.drugs.com/pro/isotretinoin-capsules.html,Isotretinoin Capsules
10323,https://www.drugs.com/cdi/isotretinoin-systemic.html,ISOtretinoin (Systemic)
10324,https://www.drugs.com/pro/isovue.html,Isovue
10325,https://www.drugs.com/mtm/isovue-200.html,Isovue-200
10326,https://www.drugs.com/mtm/isovue-250.html,Isovue-250
10327,https://www.drugs.com/mtm/isovue-300.html,Isovue-300
10328,https://www.drugs.com/mtm/isovue-370.html,Isovue-370
10329,https://www.drugs.com/pro/isovue-m.html,Isovue-M
10330,https://www.drugs.com/mtm/isovue-m-200.html,Isovue-M-200
10331,https://www.drugs.com/mtm/isovue-m-300.html,Isovue-M-300
10332,https://www.drugs.com/mtm/isoxsuprine.html,Isoxsuprine
10333,https://www.drugs.com/pro/isoxsuprine-hydrochloride.html,Isoxsuprine Hydrochloride
10334,https://www.drugs.com/cons/isoxsuprine-oral-injection.html,"Isoxsuprine Oral, Injection"
10335,https://www.drugs.com/mtm/isradipine.html,Isradipine
10336,https://www.drugs.com/istalol.html,Istalol
10337,https://www.drugs.com/istodax.html,Istodax
10338,https://www.drugs.com/cdi/istodax-overfill.html,Istodax (Overfill)
10339,https://www.drugs.com/mtm/istradefylline.html,Istradefylline
10340,https://www.drugs.com/isturisa.html,Isturisa
10341,https://www.drugs.com/cdi/isuprel.html,Isuprel
10342,https://www.drugs.com/mtm/isuprel-hcl.html,Isuprel HCl
10343,https://www.drugs.com/mtm/ivabradine.html,Ivabradine
10344,https://www.drugs.com/cdi/ivabradine-oral-solution.html,Ivabradine Oral Solution
10345,https://www.drugs.com/cdi/ivabradine-tablets.html,Ivabradine Tablets
10346,https://www.drugs.com/mtm/ivacaftor.html,Ivacaftor
10347,https://www.drugs.com/cdi/ivacaftor-granules.html,Ivacaftor Granules
10348,https://www.drugs.com/mtm/ivacaftor-and-lumacaftor.html,Ivacaftor and lumacaftor
10349,https://www.drugs.com/cdi/ivacaftor-tablets.html,Ivacaftor Tablets
10350,https://www.drugs.com/mtm/ivacaftor-and-tezacaftor.html,Ivacaftor and tezacaftor
10351,https://www.drugs.com/cons/iveegam-en.html,Iveegam EN
10352,https://www.drugs.com/pro/iverhart-max.html,Iverhart Max
10353,https://www.drugs.com/pro/ivermax.html,Ivermax
10354,https://www.drugs.com/pro/ivermax-injection.html,Ivermax Injection
10355,https://www.drugs.com/pro/ivermax-plus-injection.html,Ivermax Plus Injection
10356,https://www.drugs.com/ivermectin.html,Ivermectin
10357,https://www.drugs.com/cdi/ivermectin-cream.html,Ivermectin Cream
10358,https://www.drugs.com/pro/ivermectin-injection.html,Ivermectin Injection
10359,https://www.drugs.com/cdi/ivermectin-lotion.html,Ivermectin Lotion
10360,https://www.drugs.com/cdi/ivermectin-systemic.html,Ivermectin (Systemic)
10361,https://www.drugs.com/pro/ivermectin-tablets.html,Ivermectin Tablets
10362,https://www.drugs.com/monograph/,Ivermectin (Topical)
10363,https://www.drugs.com/cons/ivermectin-topical-application.html,Ivermectin Topical application
10364,https://www.drugs.com/pro/ivomec.html,Ivomec
10365,https://www.drugs.com/pro/ivomec-eprinex-pour-on.html,Ivomec Eprinex Pour-On
10366,https://www.drugs.com/pro/ivomec-injection.html,Ivomec Injection
10367,https://www.drugs.com/pro/ivomec-plus.html,Ivomec Plus
